acronym_,expansion,id,text
IB,immersed boundary,EXT,"For more details of the hybrid IB / FE framework , please refer to ."
MGM,markov geographic model,EXT,"The MSR Action3D dataset : The most notable advantage of DDE - MGM over the other online algorithms is the robustness to random data length and misalignment , which is better demonstrated in the experiment on the MSR Action3D dataset as shown in Table ."
MDC,multiple description coding,EXT,"For the correlating transform - based MDC framework , good performance can be achieved for multiple description coding when adding a small amount of redundancy ."
GP,gaussian process,EXT,"In experimental study , we show that without increasing model complexity , HSMC can improve learning performance on GP - SSM with nonlinear emission ."
NIC,nicotinic acid,EXT,the possibility that cholesterol CYP17 activity and cholesterol metabolism could be mediated by chemical inducers of the microsomal mixed CF oxidase mfo system was investigated CG of male wistar rats weighing about gm were treated with the inducer EDC ddt phenobarbital or methylcholanthrene or with the hypocholesterolemic drugs dthyroxine clofibrate or with pharmacological doses of nicotinic acid although clofibrate and NIC produced some increases in mfo activity as reflected in pnitroanisoleodemethylase and aniline hydroxylase no NC in the activity of cholesterol alphahydroxylase was produced by the hypocholesterolemic drugs the inducer compounds produced typical responses of increased CL weight microsomal protein and pnitroanisoleodemethylase and aniline hydroxylase activities methylcholanthrene and ddt however both caused a significant decrease in cholesterol CYP17 activity methylcholanthrene which produced the greatest decrease in cholesterol CYP17 activity also caused a marked elevation in serum cholesterol C2 it seems plausible that the decrease in cholesterol CYP17 produced by methylcholanthrene may have produced the elevation in serum cholesterol levels
MPA,message passing algorithm,EXT,"Due to the sparsity of SCMA codewords , the blackwidely - used near - optimal Log - MPA , which is discussed in e.g."
DMS,dimethyl sulfide,EXT,dimethyl sulfide in breath was determined by the GC method in persons exposed to organic reduced sulfur compounds in sulfate pulp mills DMS concentrations in breath range cmm were compared to the combined workplace concentrations of methyl mercaptan dimethyl sulfide and dimethyl disulfide this method of analysis proved to be a practical noninvasive way to assess recent SE and therefore it should be applicable to workplaces contaminated with organic sulfur compounds in the pulp industry
SC,self consistency,EXT,"Say for voxel the label ( of the th expert ) is , and the corresponding SC score is ( Eqn.eqn : SC ) ."
RTF,rete testis fluid,EXT,the mechanism whereby glycerol exerts its antispermatogenic action is not known the objective of this T0 was to determine with the use of hinulin and ialbumin by in vivo and in vitro methods whether glycerol exerts its effect by altering the permeability of the bloodtestis barrier btb adult male rats received a single intratesticular i.t. of either glycerol or treated or saline control and and weeks T3 treatment either hinulin or ialbumin was administered either by infusion or directly to the testicular tissues radioactivity was measured in testicular tissue RTF and seminiferous TF following in vivo administration the uptake of hinulin by seminiferous tubules rete testis fluid and STF was significantly greater in the treated than in the control testes at all times after treatment radiolabeled inulin injected into isolated testes or added to medium in which isolated tubules were incubated accumulated at significantly higher C2 in the seminiferous tubule compartment of treated than control tissues RTF from treated testes collected by micropuncture following EDL contained about to fold more radioactivity than fluid from controls following infusion of microci of ialbumin into the jugular vein the accumulated radioactivity was significantly greater in testicular and epididymal tissues and in the STF from treated than from control animals in all experiments the significant differences between treated and control were maintained during the period of weeks following glycerol treatmentabstract truncated at words
RL,reinforcement learning,EXT,"Recently , the combination of RL with Deep Learning architectures achieve human level performance in complex tasks , including video gaming , motion in harsh environments , and effective communication networks without assumptions ."
PSL,probabilistic soft logic,EXT,"PSL : Adding the Summation Constraint : As described earlier , for a database consisting of the rules , the underlying optimization formulation for the inference problem is given in Equation ."
EMF,eclipse modeling framework,EXT,EMF : Eclipse Modeling Framework .
PSS,progressive systemic sclerosis,EXT,a yearold woman with PSS accompanied by interstitial pneumonia complained of a dry cough a variety of antitussive agents were given for the dry cough over a one year period but her PS continued however when a herbal medicine bakumondoto was administered her intractable dry cough subsided dramatically within days bakumondoto may be a good antitussive agent for interstitial pneumonia associated with a dry cough that is resistant to other antitussives
PC,postconception,EXT,the emergence of melatonin rhythmicity was studied in infants between weeks PC by monitoring the excretion of the urinary melatonin metabolite sulfatoxymelatonin amts from this population we examined the effects of gender season multiple birth home birth previous sudden infant death syndrome in the family premature labor spontaneous rupture of membranes preeclampsia IUGR and nursery lighting on pineal rhythmicity as previously reported rhythmic excretion of amts appeared between weeks postconception weeks of age in singleton babies born at term in the hospital FT infants who had a sibling die of sudden infant death syndrome had a DP of melatonin rhythm OD no different from that of the control FT infants in contrast fullterm infants born at home and fullterm twins born in the hospital had significantly lower amts excretion than hospitalborn singleton infants at the same ages despite similar body weights eg at weeks PC and nmolday respectively in FT infants there was no difference in the OD of melatonin rhythmicity between the sexes with season or method of delivery vaginal vs caesarean the premature infants were divided into CG babies born after premature labor premature rupture of membranes preeclampsia IUGR and FD all premature infants had a delay in the appearance of amts rhythms in the urine in relation to chronological age when the infants were compared on the basis of weeks since conception those infants born T3 spontaneous premature labor excreted amounts of amts no different from those of fullterm singleton infants during the period of study in contrast the premature rupture of CM preeclampsia and fetal distressed infants excreted less amts and intrauterine growth restricted infants excreted less at the same postconceptional ages these differences were due to reduced nocturnal excretion of the metabolite in an attempt to accelerate the OD of melatonin rhythmicity premature labor and premature rupture of membranes infants were randomly assigned to be totally deprived of light using phototherapy eye shields or partially deprived of light by moving them to a dimly lit room each night for the last weeks of their stay in the hospital nursery babies born T3 premature labor produced normal amounts of amts between weeks postconception and this DP was not affected by the nocturnal CS ED infants born after premature rupture of membranes and totally deprived of light at night had amts excretion rhythms at weeks PC no different from those of fullterm hospitalborn infants or premature labor infants whereas those in infants placed in dim CS were similar to those in untreated premature rupture of membranes infants these results suggest that premature birth CT is not the sole cause of altered rhythm OD other AF such as preeclampsia growth restriction and nursery lighting play an important role the consequences of the delayed appearance of melatonin in infants are not known but deserve further T0
SP,strictly piecewise,EXT,"From a logical perspective , SP stringsets can thus be expressed as the conjunction of negative literals where literals correspond to a model - theoretic representation of strings where the order of the elements is given by the precedence relation ."
PA,passive avoidance,EXT,the aim of this study was to determine the effect of win mesylate win a nonselective cannabinoid cb and cb receptor agonist on the protective action of four secondgeneration AEDs lamotrigine oxcarbazepine pregabalin and topiramate in the mouse maximal electroshock seizure model tonic hind limb extension seizure activity was evoked in adult male albino swiss mice by a current sinewave ma v hz s stimulus duration delivered via auricular electrodes drugrelated adverse effects were ascertained by use of the chimney test evaluating motor performance the stepthrough PA task assessing LTM and the gripstrength test evaluating skeletal muscular strength total brain concentrations of AEDs were measured by highpressure liquid chromatography to ascertain any pharmacokinetic contribution to the observed antiseizure effect results indicate that win mgkg ip significantly enhanced the anticonvulsant action of lamotrigine p pregabalin p and topiramate p but not that of oxcarbazepine in the maximal electroshockinduced tonic seizure test in mice furthermore none of the investigated combinations of win with AEDs were associated with any concurrent adverse effects with regards to motor performance LTM or muscular strength pharmacokinetic characterization revealed that win had no impact on total brain concentrations of lamotrigine oxcarbazepine pregabalin and topiramate in mice these preclinical data would suggest that win in combination with lamotrigine pregabalin and TPM is associated with beneficial anticonvulsant pharmacodynamic interactions in the maximal electroshockinduced tonic seizure test
SRL,state representation learning,EXT,Visual tools for analysing SRL ; Left : Live trajectory of the robot in the state space .
PL,placental lactogen,EXT,two postmenopausal women are described who had uterine bleeding due to hormone production by lung tumorsa C1 cell carcinoma in one case and a CC in the other both PT stained positively for one or more placental peptides human chorionic gonadotropin hcg PL or pregnancyspecific beta glycoprotein and both patients had extremely elevated SS levels of hcg suggesting the PT had some placentallike endocrine CF clinical and hormonal data supported the concept that the uterine one resulted from estrogen excess due to steroid biotransformation by the tumors
VAT,virtual adversarial training,EXT,"For training with distractors , and are 0 , and the VAT is 12 ."
CNN,convolutional neural network,EXT,CNN based and SAN based sequence to sequence models encode and decode information in very different ways .
FS,fully sampled,EXT,"In the case of MRI reconstruction , the goal of the generator is to learn the mapping between the data distribution of the ZF image ( ) and FS image ( ) ."
DAR,dynamic assignment ratio,EXT," b0.485 norm distance between the DAR matrix and average DAR matrix over three years  b0.485 between the observed link flow and estimated link flow across December , 2018 Empirical test on the DAR matrix and OD estimation results Algorithm efficiencyWe also conduct an experiment to demonstrate the computational efficiency of our proposed algorithm ."
FIM,fast iterative method,EXT,"Also , it has been outperformed in most of the cases by DDQM in constant velocity scenarios , or by SFMM or FIM in experiments with variable velocities ."
MN,mobile node,EXT,The quality of these simulations qualitatively matched the actual behaviors of MN traversing a realistic WLAN cell .
NSP,next sentence prediction,EXT,"For BERT , NSP is implemented through a binary prediction task where two sentences are either consecutive ( positive instance ) or the second sentence is completely random ( negative instance ) ."
ST,steiner tree,EXT,"Despite the fact that the ST problem has been extensively studied in the model of distributed computing , to the best of our knowledge , such a study has not been carried out in the CCM ."
FN,facial nucleus,EXT,naturally occurring cell death nocd is a prominent feature of the developing NS during this process neurons express bcl a L1 regulator of cell death whose expression may determine whether a neuron dies or survives to gain insight into the possible role of bcl during nocd in vivo we generated lines of transgenic mice in which neurons overexpress the human bcl protein under the control of the neuronspecific enolase nse or phosphoglycerate kinase pgk promoters bcl overexpression reduced neuronal loss during the nocd period which led to hypertrophy of the nervous system for instance the FN and the ganglion cell layer of the retina had respectively and more SN than normal consistent with this finding more axons than normal were found in the facial and optic nerves we also tested whether neurons overexpressing bcl were more resistant to permanent ischemia induced by middle CBF i.a. occlusion in transgenic mice the volume of the BB infarction was reduced by as compared with wildtype mice these animals represent an invaluable tool for studying the effects of increased neuronal numbers on BB CF as well as the mechanisms that control the survival of SN during development and adulthood
AP,access point,EXT,"Specifically , in the downlink , we implement an IEEE 802.11ac - compliant MU - MIMO transmission scheme to allow the AP to simultaneously send frames to a group of STAs ."
FAP,familial adenomatous polyposis,EXT,we report the existence of both germline and somatic mutations of the apc gene in thyroid carcinomas from FAP fap patients one PTC thyroid carcinoma from a yearold woman with germline mutation of the apc gene tca to tga at codon showed a somatic mutation of aaaac deletion between codons and another somatic mutation of cag to tag at codon was also found in one of multiple thyroid carcinomas from a yearold woman with attenuated fap and germline mutation at codon c deletion this is the first evidence that total absence of the normal function of the apc gene is involved in OD of thyroid carcinomas in fap
FC,fashion compatibility,EXT,"During evaluation we use the FC questions and FITB questions supplied by for the Polyvore21 K dataset , after removal of fashion unrelated items ."
CNL,controlled natural language,EXT,"It is very different from earlier CNL approaches where Boeing was involved in , such as ASD - STE and Boeing Technical English ."
RV,random vaccination,EXT,The RV strategy is also applied in post - outbreak scenarios where proportion of neighbour nodes of an infected node are chosen for vaccination .
TDS,taint dependency sequences,EXT,"In addition to taint information , this environment also associates to each pair ( , ) a set of TDS explaining why the variable is tainted at location ."
ISP,image signal processor,EXT,"By utilizing an ISP , even systems with low memory budgets benefit require fewer operations per inference ( thus , lower latency and higher throughput ) ."
NCE,naca exchanger,EXT,although voltagegated sodium channels are known to be deployed along experimentally demyelinated axons the molecular identities of the sodium channels expressed along axons in human demyelinating diseases such as multiple sclerosis ms have not been determined here we demonstrate changes in the expression of sodium channels in demyelinated axons in ms with nav confined to nodes of ranvier in controls but with diffuse distribution of nav and nav along extensive regions of demyelinated axons within acute ms plaques using triplelabeled FL immunocytochemistry we also show that nav which is known to produce a persistent sodium current and the NCE which can be driven by persistent sodium current to import damaging C2 of calcium into axons are colocalized with betaamyloid F0 protein a marker of ai in acute ms lesions our results demonstrate the molecular identities of the sodium channels expressed along demyelinated and degenerating axons in ms and suggest that coexpression of nav and NCE is associated with axonal degeneration in ms
FJ,friendly jamming,EXT,"The source - destination pairs act as bidders which bid for the FJ power from the friendly jammer as the auctioneer , i.e. , the seller ."
CS,code - switching,EXT,"Despite the simplicity of the Bi - CS approach , it achieves best results , giving a relative improvement of 33.5 in PPL on the test set ."
VAT,virtual adversarial training,EXT,"For distractor free training , is 3.5 , the VAT is 100 , is 0.4 and is 0.2 ."
LS,low salt,EXT,we have shown previously schwartz m a and e j luna j cell biol that actin binds with positive cooperativity to PMs from dictyostelium discoideum actin is polymerized at the membrane surface even at concentrations well below the critical concentration for polymerization in solution LS buffer that blocks actin polymerization in solution also prevents actin binding to CM to further explore the relationship between actin polymerization and binding to membranes we prepared four chemically modified actins that appear to be incapable of polymerizing in solution three of these derivatives also lost their ability to bind to CM the fourth derivative ef actin in which histidine is labeled with ethoxyformic anhydride binds to membranes with reduced affinity binding curves exhibit positive cooperativity and crosslinking experiments show that MB actin is multimeric thus IB and polymerization are tightly coupled and the ability of these membranes to polymerize actin is dramatically demonstrated ef actin coassembles weakly with untreated actin in solution but coassembles well on membranes IB by UT actin and ef actin are mutually competitive indicating that they bind to the same membrane sites hill plots indicate that an actin trimer is the minimum assembly state required for tight binding to membranes the best explanation for our data is a MM in which actin oligomers assemble by IB to clustered membrane CS with successive monomers on one side of the actin filament bound to the membrane individual IB affinities are expected to be low but the overall actinmembrane avidity is high due to multivalency our results imply that extracellular AF that cluster membrane proteins may create CS for the formation of actin nuclei and thus trigger actin polymerization in the cell
eCG,equine chorionic gonadotropin,EXT,the present T0 was designed to assess the relationship between gap junctions and the maturation of a clock system in rat GCs stimulated by folliclestimulating hormone fsh immature and mature granulosa cells were prepared by puncturing the ovaries of DES and eCG ecgtreated mouse period perdluc reporter gene transgenic rats respectively mature GCs exposed to dexamethasone dxm synchronization displayed several perdluc oscillations and a rhythmic expression of clock genes intriguingly we observed clear evidence that the fsh stimulation significantly increased the amplitude of per oscillations in the GCs which was confirmed by the elevation of the per and reverbÎ± nrd mrna C2 fsh also induced a L1 phaseadvance shift of per oscillations the mature GCs cultured for days with fsh expressed higher mrna levels of per reverbÎ± bmal arnt lhcgr and connexin cx gja compared with the immature GCs consistently our immunofluorescence results revealed abundant cx protein in antral follicles stimulated with ecg and weak or no fluorescence signal of cx in primary and preantral follicles similar results were confirmed by WB analysis two gap junction blockers lindane and carbenoxolone cbx significantly decreased the amplitude of per oscillations which further adhered significant decreases in per and reverbÎ± transcript levels in addition both lindane and cbx induced a clear phasedelay shift of per oscillations these findings suggest that fsh induces the OD of the clock system by increasing the expression of cx
TIDA,tuberoinfundibular dopaminergic,EXT,immunohistochemical methods allowed us to study the distribution of NT immunoreactivity ntir in the infundibular area of the guinea pig and to obtain evidence of a clear increase of such immunoreactivity in females during lactation by use of the double immunolabeling method we demonstrated the presence of nt in the TIDA tida neuronal system in the nerve terminals of the ME as well as in the arcuate perikarya in addition ntir was detected in anterior pituitary cells especially stained in the rostral part of the gland of lactating females these cells were identified exclusively as gonadotrophs by use of the elutionrestaining procedure these results suggests that nt is able to participate in the modulation by tida of prolactin secretion moreover nt production by gonadotrophs could be responsible for other unknown PIT actions
PCA,principal component analysis,EXT,".png Final analysis - by - synthesis targets for Tone 2 in Chen from the SFC ( top row ) , and contours generated by sampling the latent space with the VPM(bottom row ) , with the variation explained by the first ( centre column ) and second ( right column ) PCA components for both sets of contours ."
PNN,product - based neural network,EXT,"Inspired by Net2Net , we can firstly train a part of PNN ( e.g. , the FNN or FM part ) as the initialization , and then start to let the back propagation go over the whole net ."
RANKL,receptor activator of nfkappab ligand,EXT,lipopolysaccharide lps a cell component of GNB is a pathogen of inflammatory bone loss to examine the effects of lps on the survival and F0 of osteoclasts mononuclear osteoclasts preosteoclasts pocs were collected from a mouse coculture system and cultured in the presence or absence of lps most pocs died within h in the absence of any CS- lps as well as RANKL rankl supported the survival of pocs and induced their F0 to form multinucleated cells mncs like authentic osteoclasts mncs induced by lps expressed calcitonin receptors and formed actin rings on culture plates lpsinduced mnc formation in poc cultures was observed even in the presence of osteoprotegerin and interleukin ilreceptor antagonists mnc formation was also stimulated by lps in poc cultures prepared from TN factor tnfreceptori or tnfreceptorii deficient mice lps induced the degradation of ikappab in pocs within min lactacystin an inhibitor of nfkappab activation and WM an inhibitor of phosphatidylinositol kinase strongly inhibited lpsinduced mnc formation in poc cultures lps induced pitforming activity of pocs in the presence of macrophagecolony MSF mcsf these findings suggest that lps stimulates the survival and F0 of pocs independent of rankl il or TNF action activation of nfkappab and phosphatidylinositol kinase appeared to be involved in lpsinduced effects on pocs these observations suggest that lps is involved directly in inflammatory BL and also indirectly through the production of lpsinduced host factors such as il and TNF
SVM,support vector machine,EXT,We further investigate the combination of user tags and deep tags derived from CNN architectures using two settings : ( 1 ) SVM on the bag - of - tags features ; and ( 2 ) text - based CNN .
IR,information retrieval,EXT,"Their scope is limited to the demonstration of one particular strategy for exploiting segmentations for improving IR , instead of evaluating and comparing a set of algorithms ."
ML,machine learning,EXT,"Mark Dokter2 , Robert Ginthor2 , Kevin Innerebner1 , Florijan Klezin2 , Stefanie Lindstaedt1,2 , Arnab Phani1 , Benjamin Rath1 , Berthold Reinwald3 , Shafaq Siddiqi1 , Sebastian Benjamin Wrede21  1 Graz University of Technology ; Graz , Austria 2 Know - Center GmbH ; Graz , Austria3 IBM Research - Almaden ; San Jose , CA , USAMachine learning ( ML ) applications become increasingly common in many domains ."
FA,feedback alignment,EXT,"Note that DTP , FA , and BP often fail or are unstable with this initialization , especially when training deep sigmoidal networks on Fashion MNIST ."
ARD,adversarially robust distillation,EXT,* KL*KD*ARDAppendixAppendix A : Space and time efficiency of student and teacher modelsWe perform our primary experiments for ARD with WideResNet ( 34 - 10 ) and ResNet18 teacher models as well as a MobileNetV2 student model .
FEC,forward error correction,EXT,"tableh  Average SSIM and network overhead of neuralFEC center tabularlccc & 1lneuralFEC & 1lVideo - aware FEC & 1lWithout FEC SSIM & 0,831 & 0,819 & 0,726 Overhead & 19,334 & 38,460 & - tabular center tab : neuralFEC : summtableThe results showed that the neuralFEC mechanism , through an accurate motion intensity classification of video sequences with distinct characteristics , is able to add a precise amount of protection ."
ILP,inductive logic programming,EXT,"Therefore , MLP is not a good candidate to use in our ILP solver ."
SAR,socially assistive robots,EXT,"Additionally , SAR interventions target special populations , such as linguistic minorities ( e.g. , American Sign Language ) or personals with disabilities that involve speech and language difficulties or delays ( e.g. , Dysarthria or autism spectrum disorder ) ."
HAs,health authorities,EXT,threequarters of HAs around the country replying to a survey by labours shadow social services secretary robin cook are heading for a substantial overspend on their budget plans this year
PEF,pefloxacin,EXT,twentyfour patients presenting with severe plasmodium falciparum infection at the kamenge hospital in burundi were enrolled in a doubleblind study comparing the tau of a sevenday regimen of intravenous quinine alone or in combination with PEF the aim of this T0 was to assess whether PEF modified chloroquine efficacy or its uptake by INF erythrocytes as shown with other antimalarials pefloxacin did not modify the antimalarial activity of quinine in terms of speed of parasite or fever clearance moreover pefloxacin does not appear to interact with quinine uptake by erythrocytes in humans
CF,collaborative filtering,EXT,"For each of these users , we calculated a unique participation token that would allow us to identify them when they took the questionnaire , so that we could give them their pre - calculated CF recommendations when they participated ."
MED,multimedia event detection,EXT,"The index and annotations were compiled at ICSI and are free and open to all MED researchers ( or anyone else , for that matter ) , under Creative Commons License 0.http://creativecommons.org/publicdomain/zero/1.0/A snapshot of the YLI - MED index and annotations ."
CNN,convolutional neural network,EXT,"Comparing to the usage of patient datasets directly in the memory for multi - atlas registration methods , our learned models are more compactly encoded into a series of patch- and superpixel - level random forest classifiers and the CNN classifier for patch labeling ."
AN,artificial noise,EXT,"To design the robust signal beamforming matrix and AN beamforming matrix , first the upper and lower bounds of the estimated eavesdropping channel related coefficient are derived , then the system sum secrecy rate maximization problem based on the derived upper and lower bounds is constructed ."
RW,random walk,EXT,"In particular , starting from some node state , QWs allow to create a quantum state or "" quantum sample "" of the formwhere we recall that is the lazy RW transition matrix ."
DBN,deep belief network,EXT,"While ECS - DBN improves the overall performance , it also provides a mechanism to trade off the performance between the majority class and the minority class ."
CT,computed tomography,EXT,"ADN and 3DGAN1 preserve the CT values of soft tissues ; however , some teeth and mandibular structures were wrongly corrected , and residual artifacts remain in Fig . ("
LND,lonidamine,EXT,the effect of LND on oxygen consumption aerobic lactate production and ucglucose metabolism of rat sertoli cells was investigated the results may be summarized as follows sertoli cells show welldeveloped energy metabolism both in vitro and in vivo the rate of aerobic lactate production is markedly higher than in other cell types either normal differentiated or neoplastic such as EA RT cells lonidamine does not affect respiration and aerobic glycolysis of sertoli cells this finding is consistent with previous data which demonstrated that the antispermatogenic effect can be mainly ascribed to an irreversible alteration of germ cell mitochondria induced by substituted indazolecarboxylic acids of which LND represents one of the most potent derivatives the PET impairment induced by LND on rat sertoli cells cannot be ascribed to an action on the SE metabolism even if up to date the PSA target is still unclear
CT,computed tomography,EXT,"Low - dose CT Image denoising using a generative adversarial network with Wasserstein distance and perceptual Loss , "" IEEE Trans ."
BN,batch normalization,EXT,"We call such strategy double independent BN , independent to both and ."
ES,epileptic seizures,EXT,we retrospectively reviewed the charts of patients consecutively admitted to our epilepsymonitoring unit vet during the period of july to december we excluded patients with a confirmed diagnosis of epilepsy who were admitted for invasive presurgical monitoring medical records were reviewed to collect demographic and clinical information that lead to the initial referral for vet by neurologists with expertise in epilepsy or by an epileptologist we identified patients whose diagnosis changed after vet their seizure duration ranged from to years a diagnosis of ES es was made in four of the patients who were initially felt to have nonepileptic seizures nes the diagnosis of nes was made in patients who were initially felt to have es all of these patients had failed at least two or more antiepileptic drugs aeds a misclassification of epilepsy syndrome was found in three patients eleven of the nes patients had risk AF that would increase the likelihood of es including significant head injury n febrile seizures n meningioencephalitis n and tumours n four of these patients had abnormal interictal eegs we conclude that vet is crucial in establishing a diagnosis in patients with seizures without vet patients can be misclassified or receive ineffective treatment even when being treated by specialists in epilepsy thus vet can help facilitate the most appropriate type of therapy in difficult to control patients
SC,subset compared,EXT,", clipPerPatAccFinal4.epsEpoch - wise accuracy for different test set recordings in each task : ( a ) Random - split task ( RS - task ) ( b ) Sleep Cassette task ( SC - task ) ."
TME,total mesorectal excision,EXT,in this personal account professor heald discusses the international implementation of TME for rectal CA and the OD of a generation of specimenorientated surgeons he describes the importance of the surgeon radiologist and pathologist working together to improve techniques in all three disciplines and the research challenges for the future
MSE,mean squared error,EXT,"We require that the MSE of should not be too big , when compared with one - iteration ."
AI,artificial intelligence,EXT,"In particular , AI ( such as machine learning ) approaches may help to capture the abnormal behaviours in blockchain after analyzing the blockchain data , detecting and identifying possible vulnerable program codes in smart contracts ."
SAR,socially assistive robots,EXT,"To capture natural in - home interactions , the SAR system was fully autonomous and could be turned on and off whenever the family desired ."
MSA,modern standard arabic,EXT,"Table tab : lexical_difference shows examples of two phrases across some different dialects , as well as MSA , and makes clear the lexical variation , which is greater than when comparing differences across dialects in many other languages such as English ."
AP,annular pancreas,EXT,a rare type of annular pancreas in which the tail of the annular duct is fused with the dorsal pancreatic duct to form the main duct and its diagnostic imagings of endoscopic retrograde cholangiopancreatography hypotonic duodenography computed tomography and ultrasound are described AP is an anomaly embryologically formed by the VP anlage of the pancreas as the duodenum rotates mainly due to hypertrophy of the left ventral bud according to the F0 DP of the ventral and dorsal pancreatic ducts AP can be divided into three types type i divisional annular pancreas type ii CB AP and type iii main duct AP endoscopic VA cholangiopancreatography hypotonic duodenography computed tomography and ultrasound can show the imagings of AP from different aspects but the final diagnosis must be based on the evidence of endoscopic VA cholangiopancreatography or hypotonic duodenography combined with computed tomography or ultrasound
EV,esophageal varices,EXT,eleven patients with portal hypertension were treated with subcutaneous transposition of a resected SP in eight of the patients the T0 was performed T3 variceal one in this group there was one operative mortalitya yearold woman another patient died after months in upper gastrointestinal one autopsy showed varices in the gastric fundus and a CA in the cardia the other six patients are alive and in good health T3 months the operation was performed in another three patients who had not bled the indication was hypersplenism and esophageal varices in two and severe thrombocytopenia in one two of these patients both with advanced hepatic disease died postoperatively the operation is proposed as an alternative method in the treatment of portal hypertensionespecially when the main problem is hypersplenism the operation has no negative effects on LF and does not cause encephalopathy hypersplenism is cured the survival time and freedom from postoperative one among those who bled preoperatively is in the present material very satisfactory however the operation cannot be recommended for the prophylactic treatment of patients with EV who have not bledat least not in the patient with advanced hepatid dysfunction
MCS,maximum cardinality search,EXT,"Therefore , given an elimination ordering from MCS , the computational complexity of the extraction process is in ."
MGE,minimum generation error,EXT,"In comparison with BN - DNN , both MCD and RMSE measures for MGE - BN - DNN are reduced from 4.00 dB and 8.90 Hz to 3.97 dB and 8.89 Hz , respectively ."
CNN,convolutional neural network,EXT,"to compute attention results , which is denoted as : For example , means the attention result with attention query from CNN path in the decoder and attention key and value from SAN path in the encoder ."
IS,inception score,EXT,"tab : mscoco shows that adding the object pathway to the AttnGAN increases the IS of our baseline model ( the pretrained model provided by the authors ) from to , while the FID is roughly the same as for the baseline model ."
PPP,poisson point process,EXT,"UEs are also modeled as a homogeneous PPP with intensity , independent of all BSs ."
SDD,standard desktop display,EXT,The green and red bars indicate the number of targets found using the SDD and TDW respectively .
DL,downlink,EXT,"ConclusionIn this paper , we have investigated the sum -fair utility maximization for a WPCN with simultaneous wireless information and power transfer in both DL and UL ."
CNN,convolutional neural network,EXT,"Let is a filter and bias of CNN , then Here is window size , is obtained by concatenating the vector of character left to character right of ."
LSU,louisiana state university,EXT,fig : MPIwithIO - clustersfigure figure!htb  subfigure.49 figures / Bridge - MPI - IO - BarPlot - rank - comparison_78_5.pdf PSC Bridges fig : hdf5-bridge subfigure subfigure .49 figures / SuperMIC - MPI - IO - BarPlot - rank - comparison_80_5.pdf LSU SuperMIC fig : hdf5-SuperMIC subfigure Examples of timing per MPI rank for the RMSD task with MPI - based parallel HDF5 on ( a ) PSC Bridges and ( b ) LSU SuperMIC .
DC,dual connectivity,EXT,"Thus , the SRB establishment procedure is not uniform across different DC architectures ."
PCA,perchloric acid,EXT,the development of a simple enzymatic method for the determination of blood and plasma pyridoxal phosphate plp using pig heart apoaspartate transaminase apoast is described the technique requires three steps sample extraction using PCA a IB step in which plp in the sample extract is attached to the apoast and the enzymatic CA of the reconstituted holoast plp extracts were analysed with and without a known concentration of added plp to correct for variation in REC between different specimens procedures are outlined for manual and automatic analysis of the plp extracts using the kone clinical analyser after the SE step it is possible to measure CEA in specimens ie tubes in a h period results are shown from healthy women aged years in which plasma plp concentrations ranged from to nmoll and men and women in government service aged years whose plasma plp ranged from to nmoll values less than nmoll are believed to indicate vitamin b deficiency and the method is able to measure nmoll
BS,base station,EXT,"The analog beamforming matrix at the BS can be written as where stands for the -th element in the set , ."
CNN,convolutional neural network,EXT,"To match the more similar to traders identification tool , we chose to use the two - dimensional CNN model to judge ."
RS,remote sensing,EXT,"We conduct a series of experiments on two representative state of the art deep nets for RS images , the Maggiori et al ."
CNN,convolutional neural network,EXT,"We first train an encoder - decoder CNN on T2 and bSSFP images with pixel - level annotation and re - train the same network with a limited number of LGE images , to adapt the learned features and imbue domain invariance between source and target domains ."
PF,purkinje fibers,EXT,it has been shown that gold accumulates in macrophages in vitro studies have also shown that longterm antiinflammatory and immunoregulatory effects on these cells may be responsible for the effectiveness of gold in the treatment of RA ICA however the relevance of this information to the in vivo circumstance is largely untested in this study the effect of gold sodium thiomalate autm on rat alveolar macrophage am lysosomal enzymes bacterial killing and metabolic activities associated with phagocytosis ssessed by measuring the uptake of the potassium analog rubidium in samples of myocardium and PF T3 in vitro SE to ouabain and after longterm administration of digoxin and quinidine or digoxin alone a group of dogs received chronic digoxin administration and achieved a steadystage digoxin administration and achieved a steadystage digoxin level of ngml quinidine po intravenously caused a increase in the SS digoxin level the transport in myocardium was unchanged while it was reduced to of control levels in PF the difference in sensitivity between PF and myocardium may explain the finding that digitalistoxic arrhythmias arise in PF and that quinidine when combined with digitalis increases the incidence of such arrhythmias
QA,question answering,EXT,0 * 0.3 SQuAD 0.3 WikiMovies 0.3 VQA Relation between performance of the state of the art systems for each type of QA with the BLEU4 Metric ( in blue ) and -BLEU4 ( in red ) .
AI,artificial intelligence,EXT,"When asked who "" should decide how AI systems are designed and deployed , "" half of Americans indicated they do not know or refused to answer ."
SAR,synthetic aperture radar,EXT,What to Transfer The network and source tasks should be both considered in transfer learning on SAR target recognition .
